id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,lo_ci,up_ci,or,or_lci95,or_uci95,pval,p_fdr
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302820,Right-hemisphere salience/ventral attention network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302820,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0196271684597811,0.027312375,-0.033905087,0.073159424,1.019821048,0.966663249,1.075902048,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302821,Right-hemisphere salience/ventral attention network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302821,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0078212624271552,0.028467512,-0.047975062,0.063617586,1.007851928,0.953157557,1.065684789,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302822,Right-hemisphere salience/ventral attention network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302822,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00787397069568405,0.032353519,-0.055538927,0.071286869,1.007905052,0.945975199,1.073889247,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302824,Right-hemisphere limbic network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302824,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00707832749475975,0.028087173,-0.047972532,0.062129187,1.007103438,0.953159968,1.064099804,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302828,Right-hemisphere limbic network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302828,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.016664422,0.027438891,-0.070444648,0.037115805,0.983473662,0.931979325,1.037813198,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302830,Right-hemisphere limbic network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302830,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0330603704384032,0.029141466,-0.024056903,0.090177644,1.033612937,0.976230158,1.094368674,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302831,Right-hemisphere limbic network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302831,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0169554167307146,0.029762082,-0.041378264,0.075289097,1.017099976,0.95946613,1.078195809,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302833,Right-hemisphere limbic network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302833,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0169218097995871,0.027174097,-0.03633942,0.070183039,1.017065795,0.964312931,1.07270451,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302834,Right-hemisphere control network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302834,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00518123502335691,0.028455774,-0.050592081,0.060954551,1.005194681,0.950666386,1.062850608,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302835,Right-hemisphere control network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302835,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00840980432703196,0.026705632,-0.043933233,0.060752842,1.008445266,0.957017852,1.062636243,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302837,Right-hemisphere control network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302837,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.022608265,0.027426072,-0.076363366,0.031146837,0.977645387,0.926479494,1.031636975,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302838,Right-hemisphere control network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302838,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.005026146,0.029103393,-0.062068796,0.052016503,0.994986464,0.939818229,1.053393127,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302839,Right-hemisphere control network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302839,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0157059214702381,0.028556127,-0.040264088,0.071675931,1.015829908,0.960535739,1.074307138,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302840,Right-hemisphere control network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302840,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00847025474299823,0.028715599,-0.04781232,0.06475283,1.008506229,0.953312688,1.066895287,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302841,Right-hemisphere control network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302841,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0182163068001943,0.027420764,-0.035528391,0.071961004,1.018383236,0.965095334,1.074613438,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302842,Right-hemisphere control network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302842,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0129240365249987,0.036906243,-0.0594122,0.085260273,1.013007913,0.942318266,1.089000467,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302846,Right-hemisphere default mode network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302846,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.034722604266818,0.028991155,-0.02210006,0.091545268,1.035332472,0.978142357,1.095866384,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302851,Left-hemisphere white-matter structural connectivity || id:ebi-sc206-GCST90302851,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.008130756,0.024580273,-0.056308091,0.040046578,0.991902209,0.945247869,1.040859254,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302852,Cross-hemisphere white-matter structural connectivity || id:ebi-sc206-GCST90302852,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0111994409471291,0.024392763,-0.036610375,0.059009256,1.011262389,0.964051681,1.06078506,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302853,Right-hemisphere white-matter structural connectivity || id:ebi-sc206-GCST90302853,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.013015183,0.025055817,-0.062124584,0.036094219,0.987069148,0.9397658,1.036753523,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302648,Left-hemisphere visual network to left-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302648,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.03389629,0.027539173,-0.087873069,0.02008049,0.966671753,0.915877122,1.020283459,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302650,Left-hemisphere visual network to left-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302650,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.035509393,0.028616755,-0.091598233,0.020579447,0.965113669,0.912471677,1.020792664,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302651,Left-hemisphere visual network to left-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302651,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.048930539,0.029275384,-0.106310292,0.008449214,0.952247271,0.899145607,1.008485009,0.836315327,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302657,Left-hemisphere visual network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302657,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.00218641379028512,0.029532598,-0.055697478,0.060070306,1.002188806,0.945825225,1.061911203,0.996597249,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302662,Left-hemisphere visual network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302662,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0391292625699369,0.029505284,-0.018701095,0.09695962,1.039904896,0.981472686,1.101815881,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302668,Left-hemisphere visual network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302668,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.00684303973643819,0.034116463,-0.060025227,0.073711307,1.006866507,0.941740776,1.076495983,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302671,Left-hemisphere somatomotor network to left-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302671,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.000997937,0.025870052,-0.051703238,0.049707365,0.999002561,0.949610633,1.050963502,0.996597249,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302674,Left-hemisphere somatomotor network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302674,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.003589788,0.030350693,-0.063077147,0.055897571,0.996416648,0.93887104,1.057489361,0.988102569,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302675,Left-hemisphere somatomotor network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302675,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0134289808822443,0.030316266,-0.045990901,0.072848863,1.013519555,0.955050652,1.075567967,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302676,Left-hemisphere somatomotor network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302676,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0230672968624267,0.024527187,-0.025005991,0.071140584,1.023335404,0.975304069,1.073732165,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302681,Left-hemisphere somatomotor network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302681,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.00703386529823864,0.025940153,-0.043808835,0.057876566,1.007058661,0.957136911,1.059584199,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302682,Left-hemisphere somatomotor network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302682,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0282431028384422,0.026639886,-0.023971074,0.08045728,1.028645721,0.97631395,1.083782547,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302683,Left-hemisphere somatomotor network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302683,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.000345090768843744,0.026718857,-0.05202387,0.052714051,1.00034515,0.949306207,1.054128175,0.996597249,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302686,Left-hemisphere somatomotor network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302686,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.015681616,0.028535034,-0.071610284,0.040247051,0.9844407,0.93089361,1.041067939,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302687,Left-hemisphere somatomotor network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302687,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.003087337,0.027770184,-0.057516898,0.051342225,0.996917424,0.944105937,1.052683086,0.988102569,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302689,Left-hemisphere dorsal attention network to left-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302689,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.027583198,0.029767517,-0.085927531,0.030761135,0.972793745,0.917660731,1.031239147,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302691,Left-hemisphere dorsal attention network to left-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302691,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.040431871,0.031163646,-0.101512616,0.020648874,0.960374591,0.903469781,1.020863537,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302692,Left-hemisphere dorsal attention network to left-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302692,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.050633943,0.032560301,-0.114452132,0.013184247,0.950626591,0.891854629,1.013271542,0.907063308,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302693,Left-hemisphere dorsal attention network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302693,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.050482401,0.029254592,-0.107821401,0.0068566,0.950770661,0.897787926,1.00688016,0.836315327,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302697,Left-hemisphere dorsal attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302697,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0080498052476647,0.02697851,-0.044828075,0.060927685,1.008082292,0.956161856,1.062822054,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302701,Left-hemisphere dorsal attention network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302701,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0309324071536729,0.026359341,-0.0207319,0.082596715,1.031415785,0.979481528,1.08610371,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302702,Left-hemisphere dorsal attention network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302702,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.049245584,0.029495473,-0.107056711,0.008565544,0.951947318,0.898474718,1.008602334,0.836315327,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302703,Left-hemisphere dorsal attention network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302703,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.046108337,0.027475252,-0.099959831,0.007743158,0.954938502,0.904873765,1.007773213,0.836315327,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302704,Left-hemisphere dorsal attention network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302704,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,-0.036274678,0.031061726,-0.09715566,0.024606305,0.964375365,0.907414747,1.024911538,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302705,Left-hemisphere dorsal attention network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302705,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,21,-0.052008295,0.028838943,-0.108532623,0.004516034,0.949320993,0.897149627,1.004526246,0.836315327,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302708,Left-hemisphere salience/ventral attention network to left-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302708,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,21,0.045502700402678,0.025647344,-0.004766093,0.095771494,1.046553831,0.995245246,1.100507563,0.836315327,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302713,Left-hemisphere salience/ventral attention network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302713,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0135890864169086,0.024629408,-0.034684553,0.061862726,1.013681838,0.965910062,1.0638163,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302714,Left-hemisphere salience/ventral attention network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302714,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0162469528119794,0.024611702,-0.031991983,0.064485889,1.016379652,0.968514346,1.066610527,0.98006925,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302716,Left-hemisphere salience/ventral attention network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302716,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.0329216345713474,0.033675711,-0.033082758,0.098926027,1.033469548,0.967458491,1.103984632,0.964621048,0.05
ukb-ppp-GHRL-OID20175,ebi-sc206-GCST90302717,Left-hemisphere salience/ventral attention network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302717,GHRL_Q9UBU3_OID20175_v1_Cardiometabolic || id:ukb-ppp-GHRL-OID20175,Inverse variance weighted,22,0.00480468095751228,0.02629776,-0.046738928,0.05634829,1.004816242,0.954336515,1.057966099,0.98006925,0.05
