outcome,Trend,category,b_APOMO95445,pval_APOMO95445,b_CD276,pval_CD276,b_Dementia ,pval_Dementia ,b_Dementia in Alzheimer disease ,pval_Dementia in Alzheimer disease ,b_Dementia in other diseases classified elsewhere ,pval_Dementia in other diseases classified elsewhere ,b_EGFRP00533,pval_EGFRP00533,b_GDF15Q99988,pval_GDF15Q99988,b_GHRLQ9UBU3,pval_GHRLQ9UBU3,b_LGALS4P56470,pval_LGALS4P56470,b_Unspecified dementia ,pval_Unspecified dementia ,b_Vascular dementia ,pval_Vascular dementia ,b_demenitameta,pval_demenitameta,pval_anycause
4-acetylcatechol sulfate (1) levels ,met1400,5,-0.059169847,0.199673491452506,-0.064755647,0.0781228868514872,0,1,0,1,0,1,0.0514812426323085,0.535931910251563,0.0568157228798351,0.343439011370396,0.0550500801049518,0.293540452601134,-0.041715092,0.452733453929183,0,1,0,1,0,1,1
4-acetylphenol sulfate levels ,met1400,5,0.0377834085520665,0.393978038719998,0,1,0,1,0,1,0,1,0.0322050768865317,0.738460949839951,-0.034239548,0.558100326241792,0.13546359309709,0.0114448732680889,-0.010928836,0.819062228484712,0,1,0,1,0,1,1
4-allylcatechol sulfate levels ,met1400,5,0.0287902985493067,0.491796353668298,0.0080386999332772,0.820466119243084,0,1,0,1,0,1,-0.010615438,0.871283532307332,-0.01586839,0.773034875043055,-0.000567617,0.992996717413212,-0.097553058,0.0150918531428757,0,1,0,1,0,1,1
4-allylphenol sulfate levels ,met1400,5,-0.008037601,0.845761865249972,0,1,0,1,0,1,0,1,-0.035604427,0.640253626128404,0.053361357292532,0.326609254218431,0.0041748608423195,0.941776500672343,0.0238336511516734,0.547752282373408,0,1,0,1,0,1,1
4-cholesten-3-one levels ,met1400,5,0.0522483452033925,0.317533988673074,-0.037170596,0.332327640764615,0.0096044068591962,0.936204568413707,0.148013102518266,0.583530573270955,-0.057249472,0.809814628571181,0.0043162484832187,0.964924389986446,0.0364150231497999,0.537656302665697,0.0529964343471118,0.442275881748511,0.0048752787536747,0.910632478804328,-0.101026228,0.454741626104446,-0.03286868,0.840150373469694,0,1,1
4-ethylcatechol sulfate levels ,met1400,5,0.0059139039129612,0.886745368067364,0,1,0,1,0,1,0,1,-0.045514859,0.551664620107772,0.0135432529083004,0.803443981437201,0.0888217056859146,0.151309251533939,-0.071794515,0.0703473278796238,0,1,0,1,0,1,1
4-ethylphenylsulfate levels ,met1400,5,-0.009319584,0.827483388182507,0,1,0,1,0,1,0,1,-0.005023048,0.938387905084775,-0.01370846,0.801457627507275,0.104907206622425,0.0358051949532703,-0.043900339,0.273929032507611,0,1,0,1,0,1,1
4-guanidinobutanoate levels ,met1400,5,0.0338589426662148,0.438291724889322,-0.021108395,0.570563164892808,-0.05247327,0.0216288610462886,-0.058273224,0.38925099698384,0.0440152026323765,0.579216094832956,-0.022066707,0.730032921816672,-0.039539299,0.505304366973257,0.147723444424367,0.0025990172692237,-0.006988096,0.856142591956298,-0.02103815,0.640593392001003,-0.039299908,0.492074098794433,0,1,0.0216288610462886
4-hydroxy-2-oxoglutaric acid levels ,met1400,5,0.034019542662392,0.522312100704849,0,1,0,1,0,1,0,1,0.0413333303389415,0.652876274299364,0.0079965392530638,0.89922114247594,0.0613140533538072,0.235350314179658,0.001064496349894,0.979304220145656,0,1,0,1,0,1,1
4-hydroxychlorothalonil levels ,met1400,5,-0.06193549,0.132368109376497,0,1,-0.035086258,0.328700864608752,-0.092457347,0.12381812553993,0.0351163504834738,0.777439307306541,-0.05676008,0.458877460992548,-0.079311422,0.142073856660954,-0.064183305,0.254842272541723,-0.046080317,0.242352434007855,0.0273550180313208,0.700086050549219,0.0440501170281401,0.606245581945057,0,1,1
4-hydroxycoumarin levels ,met1400,5,-0.005810009,0.919616210892208,0.0390355693599598,0.306143755627419,0,1,0,1,0,1,-0.088194852,0.260933193164026,0.0284906922795124,0.631649550413541,-0.064052013,0.35839304883906,0.0232342101043316,0.591855718030214,0,1,0,1,0,1,1
4-hydroxyglutamate levels ,met1400,5,-0.021009309,0.633451087086064,0.0261980310996664,0.540042097355094,0,1,0,1,0,1,0.010805615153358,0.911149574346736,0.045618201597433,0.419412170180473,0.0212740661874763,0.68330158942286,-0.059997177,0.382933551077268,0,1,0,1,0,1,1
4-hydroxyhippurate levels ,met1400,5,0.0566383532242505,0.159829997289859,0.0356712819007454,0.294856301504303,0,1,0,1,0,1,0.0367111415970343,0.560779377982368,-0.000124183,0.998132590702873,0.127828132214696,0.0359815148011269,-0.008226426,0.870904901844389,0,1,0,1,0,1,1
4-hydroxyphenylacetate levels ,met1400,5,-0.003683562,0.929166344241677,0.0428100599501332,0.22258313668369,0,1,0,1,0,1,0.0991187762056015,0.125614715681944,0.0156778353072553,0.81913443217425,0.182949777295541,0.0002687559246263,0.0466752031965946,0.241107423122166,0,1,0,1,0,1,1
4-hydroxyphenylacetoylcarnitine levels ,met1400,5,0.0107663072849719,0.800043181838911,0,1,-0.029501793,0.795408038024736,-0.062171236,0.698095966302478,-0.178123222,0.295808359223976,0.0481198559883789,0.479883691314013,-0.017903343,0.747966010326345,0.0519426171535971,0.37281086004267,0.0223635800548405,0.630510246713852,0.0542837793086487,0.605580903162611,0.00843257592915,0.972975111701344,0.889075169289364,0.399208631389783,1
4-hydroxyphenylacetylglutamine levels ,met1400,5,-0.008775072,0.828887805700382,0.0153122445269669,0.655289269334694,-0.090239584,0.423736942379187,-0.02349683,0.857670010660289,-0.615644298,0.0234540853802579,0.131921719989818,0.037543003639508,-0.016143351,0.769318821455078,0.0907449260096068,0.129980215485202,0.0842007561733283,0.066721838756983,-0.157051683,0.639436913505903,-0.001870197,0.994683606973042,0,1,0.0234540853802579
4-hydroxyphenylpyruvate levels ,met1400,5,-0.000688246,0.987198772134843,-0.048431785,0.179770602961851,-0.05398488,0.420509275004018,-0.101447057,0.366248934573461,0.22464678416916,0.427661565680628,-0.026240993,0.723149773268355,0.0701942161965133,0.337292762219605,0.0592279881537232,0.249548981322247,0.0212792641302845,0.695874915401919,-0.224959998,0.0891633428248315,-0.236454309,0.219798735404872,1.02737741344143,0.567806163536425,1
4-methoxyphenol sulfate levels ,met1400,5,0.0856459436234695,0.0607411595562191,0,1,0,1,0,1,0,1,0.0636874730301601,0.34622298526642,-0.069330603,0.35293690459414,0.0563815316456042,0.2836533178109,-0.038658938,0.349525422679974,0,1,0,1,0,1,1
4-methyl-2-oxopentanoate levels ,met1400,5,0.0076922996090368,0.870369949527371,0,1,0,1,0,1,0,1,-0.063691491,0.353184697386044,-0.003465509,0.947190849986796,-0.037586077,0.476252277897517,-0.020141763,0.603575686505061,0,1,0,1,0,1,1
4-methyl-2-oxopentanoate to 3-methyl-2-oxobutyrate ratio ,met1400,5,0.0063760810874735,0.874187277961734,0,1,0,1,0,1,0,1,0.0207771513405953,0.7417875849767,-0.053735298,0.344130717994189,0.049955783542378,0.308292265070064,-0.006834981,0.876982320387953,0,1,0,1,0,1,1
4-methylcatechol sulfate levels ,met1400,5,0.0288073348057257,0.564080434632063,0,1,0,1,0,1,0,1,0.012571903279796,0.865599166875757,0.0417083927082373,0.53152567902866,0.0192871675729943,0.76892697311662,-0.030308557,0.498760637846406,0,1,0,1,0,1,1
4-methylguaiacol sulfate levels ,met1400,5,0.0025130466220226,0.964117719047614,0,1,0,1,0,1,0,1,0.0118401344304125,0.885668008382335,0.026110692903018,0.651121481269336,0.0264373182263146,0.654074018263986,0.0016399258267734,0.969039226304796,0,1,0,1,0,1,1
4-methylhexanoylglutamine levels ,met1400,5,-0.056323241,0.348828418908791,0,1,-0.038570007,0.472812665834295,-0.073547055,0.530413207272698,0.0481973127608175,0.767725570120681,-0.015150196,0.87005737506348,0.03010015857836,0.672784159322939,-0.114193447,0.056648309463977,0.0458327326429606,0.344053593552923,-0.125579922,0.313661562040879,-0.174842812,0.119259125960443,0,1,1
4-oxo-retinoic acid levels ,met1400,5,0.014078401208943,0.764017853348658,-0.082070886,0.0247502912762048,0.0555563968830377,0.427452998049766,0.0829852406006316,0.483706951927571,0.0470884595303582,0.846003346352486,-0.084006769,0.215456251410503,-0.033720818,0.551223288381351,0.0266680354881119,0.60975267646511,-0.099220345,0.0164179061542563,0.108834706171283,0.432415608740076,-0.030167832,0.855409776905068,0,1,1
4-vinylguaiacol sulfate levels ,met1400,5,-0.039246111,0.472466517169473,0.0223220130190288,0.541820688043956,0,1,0,1,0,1,-0.066645903,0.344629525221519,-0.027904758,0.624123149192887,0.066599504470342,0.289183401046469,-0.052034063,0.473306694869982,0,1,0,1,0,1,1
4-vinylphenol sulfate levels ,met1400,5,0.0694393524195045,0.190701155242924,0,1,0,1,0,1,0,1,0.0355429755520404,0.716596293738102,0.0189203389067074,0.728653692461343,0.111459257246056,0.0258625038380705,0.0142976916474658,0.760810399844915,0,1,0,1,0,1,1
5-(galactosylhydroxy)-L-lysine levels ,met1400,5,0.0578336612530468,0.190549858903627,0,1,0,1,0,1,0,1,-0.084608884,0.337396759301225,0.0787680019660089,0.184866684681706,-0.033635256,0.575723994815592,0.0076056916702913,0.892045660757795,0,1,0,1,0,1,1
5-acetylamino-6-amino-3-methyluracil levels ,met1400,5,-0.032586524,0.446153306132004,0,1,-0.024786282,0.659498117598301,0.0445915586781858,0.636420716876474,-0.004990901,0.960891558079376,-0.07664515,0.250337167145957,-0.01053594,0.861701623809134,-0.013474857,0.842056588290423,-0.044799821,0.360009386803665,0.0077042987643392,0.913477619096593,-0.006830765,0.934829736166004,-0.138381124,0.480131086027046,1
5-acetylamino-6-formylamino-3-methyluracil levels ,met1400,5,-0.034196455,0.437317980133819,0,1,-0.002266305,0.922717211765915,0.0023351010579615,0.945080210418517,0.0074080333573198,0.89355038950526,-0.157013214,0.0220088039931051,0.0048227937437993,0.943618562262579,0.0069890271843594,0.901410971926201,-0.060713698,0.215733202869339,0.00743587215576,0.813118363982621,0.0236757344336372,0.532777682046028,0.064295317958293,0.918196879805767,1
5-dodecenoate (12:1n7) levels ,met1400,5,-0.030642427,0.425061895612178,0,1,0,1,0,1,0,1,-0.038927656,0.659896005745623,-0.004531831,0.928558530207264,-0.001561757,0.973086542680676,0.0197157727561591,0.64753264164002,0,1,0,1,0,1,1
5-dodecenoylcarnitine (C12:1) levels ,met1400,5,-0.013691594,0.736628469419917,0,1,-0.124330381,0.155024740697392,-0.234381812,0.109627794818118,0.577364054084341,0.0576847105621421,-0.095784814,0.22241650555347,0.0768767514941444,0.149948373716576,-0.078875529,0.106885314495766,0.0444970401755089,0.253006770173717,-0.376706548,0.0293452617849229,-0.464858886,0.0260711677080328,0,1,0.0260711677080328
5-hydroxy-2-methylpyridine sulfate levels ,met1400,5,-0.025029135,0.628294405671134,-0.050548595,0.216959292635514,0,1,0,1,0,1,0.0053188355067723,0.953170584782034,0.0654450252948839,0.2703346061083,-0.030888282,0.637749027277446,-0.103972755,0.0510019584322963,0,1,0,1,0,1,1
5-hydroxyhexanoate levels ,met1400,5,-0.058810911,0.187536089562659,0.0178155839609627,0.635751566784614,0,1,0,1,0,1,-0.009078915,0.917233641545335,0.051427894725062,0.382416020256914,0.0059063531860802,0.918053397858899,0.0232716833280685,0.673131947631359,0,1,0,1,0,1,1
5-hydroxyindole sulfate levels ,met1400,5,-0.03362248,0.480921017366608,0.0371517978891784,0.402350724506097,0.052876002186682,0.701832269468358,0.143647008518327,0.356992321202713,0.202196766235454,0.721601191041596,-0.025072281,0.792598718478625,0.0523920926570185,0.431852058964008,0.0303778500615383,0.600246547281379,-0.025595107,0.616440211470815,-0.057036751,0.75241608049491,-0.130054842,0.547322446774115,0,1,1
5-hydroxylysine levels ,met1400,5,0.0256237183587289,0.533722820381211,-0.056072544,0.107810614218715,0.0060848089979118,0.850915422371106,0.0265420959723309,0.582590099814686,0.241392955355615,0.0111484018870623,-0.07493075,0.306908552852293,0.0086455120691925,0.873424159870177,0.0263038828354749,0.600838806553783,0.0469688927643272,0.234914497119101,-0.063638237,0.243318299282431,-0.084621041,0.25037457996502,-0.652412191,0.210643616567144,0.0111484018870623
5-hydroxymethyl-2-furoylcarnitine levels ,met1400,5,0.0737411637360323,0.311910931532988,0.0556192364761925,0.21779501660597,0,1,0,1,0,1,-0.020704197,0.817117791956764,-0.05525114,0.444850445110021,0.0637721829836935,0.320903891231878,0.0059579794276036,0.9063644137264,0,1,0,1,0,1,1
5-methylthioadenosine (MTA) to phosphate ratio ,met1400,5,-0.078458691,0.0507003910783954,-0.035970204,0.290728313242804,0.0786869713731108,0.462481687704414,0.232334670832536,0.0788687400248234,0.080297838374355,0.671093162235301,0.110381737106278,0.0749155114982202,0.0122412258345141,0.81420546112919,0.0935177853867017,0.0967859792045118,-0.005057747,0.925754531224514,0.0450907951433426,0.715194409901066,0.159286996333558,0.415244283739013,-0.38288243,0.452678944718985,1
5-methylthioadenosine (mta) levels ,met1400,5,-0.096827946,0.0176766154768949,0,1,0.0453103724103178,0.558750616454986,0.193045582673318,0.0338343054890143,0.152135886315673,0.355736301185148,0.0365322606260426,0.57015754818741,-0.057190621,0.312810945650725,0.0814660027947591,0.104490788646665,0.0106815100744474,0.809986617009689,0.0013846800391101,0.988221545962742,0.147197781756705,0.318433347484904,0.848260856613921,0.410829469623041,0.0338343054890143
5-methyluridine (ribothymidine) levels ,met1400,5,0.0046043235557673,0.922794032228221,-0.012124876,0.728404548473875,-0.013039835,0.661818261224422,-0.052634948,0.234924020515712,0.114945804410948,0.126281875829664,-0.172229257,0.0077583868144149,0.0312756871230769,0.563852699552789,0.0796491825987968,0.10963208718057,0.0094912740214247,0.810593040398518,0.0068356961596451,0.873237753969107,0.055473085214436,0.309883338708644,1.00961126354034,0.385533431473322,1
5-oxoproline levels ,met1400,5,-0.028135948,0.499417921055913,0.0094476557289609,0.813921788766617,-0.027706434,0.504353123927436,-0.017740534,0.820545759970583,0.0237033412184254,0.895198641962818,-0.089599674,0.311468382500566,-0.033649204,0.538502433779765,-0.003726006,0.945692464900871,-0.021569764,0.588939238414474,-0.022527717,0.71875195308885,0.0298432479319544,0.594477709598394,-1.018274149,0.310298448149463,1
5-oxoproline to citrate ratio ,met1400,5,-0.006438662,0.900370798214138,0,1,-0.029811733,0.433733904518586,-0.014484948,0.785163782458317,-0.064090108,0.747120630197394,-0.05931491,0.405906702553914,-0.055620951,0.300073134251216,0.0149250791526617,0.761240948393754,-0.021060671,0.590238679748685,-0.025244281,0.683229278487423,0.0086441668858322,0.942824008867067,-0.782674715,0.314938296605178,1
5alpha-pregnan-diol disulfate levels ,met1400,5,-0.077462254,0.283222228526224,0,1,-0.005742108,0.892581133192223,0.120488396176518,0.0507499369858748,-0.145755256,0.256352988053096,0.078894866583187,0.390518154705547,-0.173345975,0.0503490313329148,-0.104407402,0.195734706670689,-0.114319649,0.0391458193286656,-0.062574535,0.391613788157433,-0.042660825,0.627837483156435,0.889961785153344,0.0019692109397808,0.0019692109397808
6-bromotryptophan levels ,met1400,5,0.0429989125214178,0.429267159299492,0,1,-0.037388958,0.130888092298945,-0.065304373,0.13298957415256,-0.022550571,0.871666964647255,-0.01037908,0.897110512093512,-0.017305479,0.782902816859985,-0.045067729,0.423931794268224,-0.072819774,0.0974428650775151,-0.010372321,0.831830122680832,-0.007437466,0.917032913424486,0.0026757312248556,0.997982101790596,1
6-hydroxyindole sulfate levels ,met1400,5,-0.074374637,0.0913492678151087,0.0246827924287454,0.477052957673901,0,1,0,1,0,1,0.0040875771494585,0.9492775323831,0.0261463978136215,0.63155036715804,0.0501288230877419,0.437928289372565,-0.038620961,0.343832573252796,0,1,0,1,0,1,1
6-oxopiperidine-2-carboxylate levels ,met1400,5,-0.136784952,0.0011066196755204,0,1,0,1,0,1,0,1,-0.178506941,0.040809558219604,-0.016153592,0.770205688843848,0.109291504418734,0.0800627671561949,0.0364356460119066,0.366348181449054,0,1,0,1,0,1,1
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca) levels ,met1400,5,0.0344748761380795,0.569837227099053,0,1,0,1,0,1,0,1,0.0396115367496212,0.629276431562257,0.046134188877742,0.5055167088513,-0.033315938,0.508877617446595,0.0476126025451868,0.314795861486372,0,1,0,1,0,1,1
7-methylguanine levels ,met1400,5,-0.007277233,0.873197900140102,-0.052986152,0.147262684515099,0,1,0,1,0,1,0.0032058227470729,0.967871936320267,0.0027237464349615,0.965344203861881,0.039662919294035,0.505702209180772,0.0471471414125614,0.32332384147052,0,1,0,1,0,1,1
7-methylxanthine levels ,met1400,5,0.0242654109566579,0.567619392592403,0,1,0.198671211301955,0.0286465840900747,0.234128971449101,0.0874872059209492,0.245911107316455,0.36511212141528,0.0085278276388919,0.89774610891266,0.0869296004757151,0.118088920505625,0.0976422610847949,0.0557622515485508,0.0155262224465217,0.777493127689031,0.431033557808161,0.0052098116302792,0.233019727375881,0.210550443779906,0,1,0.0052098116302792
8-methoxykynurenate levels ,met1400,5,-0.010712077,0.845900061260764,-0.03198029,0.404127671584261,-0.177032589,0.0124388800133817,-0.135001954,0.273165416761692,-0.242893411,0.324317761362595,-0.04888938,0.501478939055013,-0.018264003,0.770696655529512,0.0163085089121708,0.807768379817343,0.0283153167058357,0.513238075581222,-0.075283049,0.590128734446267,-0.354445008,0.132363506097324,-0.251345851,0.759928603438916,0.0124388800133817
9-hydroxystearate levels ,met1400,5,-0.046796975,0.297199811944472,-0.001358693,0.968490988806299,0,1,0,1,0,1,-0.117990222,0.0775374528231964,-0.030539334,0.594585224978235,0.0386328571915319,0.450496823116276,0.0238748145719912,0.54116859168971,0,1,0,1,0,1,1
Acetoacetate levels ,met1400,5,-0.110858202,0.015235322791797,-0.042075997,0.278686041404125,0,1,0,1,0,1,-0.004996029,0.960592676255304,0.0776934429239144,0.197843438352968,-0.058472582,0.307261009395846,0.0550903896720942,0.304245430794192,0,1,0,1,0,1,1
Acetylcarnitine (C2) to propionylcarnitine (C3) ratio ,met1400,5,-0.020990509,0.622193405329049,0,1,0,1,0,1,0,1,-0.002458663,0.979807299756403,-0.032339717,0.557640364926962,-0.068924047,0.153019914291221,0.0815351274210835,0.0885221034011366,0,1,0,1,0,1,1
Acetylcarnitine levels (Biocrates platform) ,met1400,5,-0.051492371,0.297636946517531,0,1,-0.127628923,0.0666734942642313,-0.164928193,0.190392281812006,-0.191189254,0.596419674435968,-0.085477486,0.413375491965351,0.0289516439873534,0.584555237809503,-0.031808074,0.539312350266257,0.0729995315381566,0.0588306494969305,-0.082208921,0.496883755302961,-0.192851963,0.42004572106276,3.09393934798978,0.0573598017746835,1
Acisoga levels ,met1400,5,0.0022629880666878,0.957534135914495,0.0590924607827156,0.132674873003986,0.0112411706463227,0.786708587642417,0.0776370858472401,0.219209800227961,-0.066733894,0.512185001559017,0.151777839009446,0.0224136304751903,0.0410876241679925,0.468473854931173,-0.060025503,0.335712697841071,-0.008432565,0.836038958590686,0.0058549488812362,0.936878123476802,-0.00552488,0.96649066185627,-0.855076124,0.207969338629051,1
Aconitate [cis or trans] levels ,met1400,5,-0.040511675,0.30336112204638,0.0010107657702397,0.977985821155593,0,1,0,1,0,1,-0.049934585,0.414132071736208,0.0370888437511236,0.470451941634554,-0.041805547,0.37487330773313,0.0105571642044953,0.814700544404086,0,1,0,1,0,1,1
Adenosine 5'-diphosphate (ADP) levels ,met1400,5,0.0008286463498833,0.988169861617192,0,1,0,1,0,1,0,1,0.0505875937978619,0.56087095219846,0.0050084396383793,0.945918159759787,0.10474630202844,0.12302117818572,-0.069154022,0.326814756449413,0,1,0,1,0,1,1
Adenosine 5'-diphosphate (ADP) to 2'-deoxyuridine ratio ,met1400,5,-0.007662757,0.894185906189594,-0.033024229,0.485444802084431,0,1,0,1,0,1,0.0222527507517413,0.799567761355754,0.0156906054651235,0.832885090639697,0.103045598205529,0.1407938790034,-0.06614231,0.283820380719469,0,1,0,1,0,1,1
