Row_Name,PhecodeString,coef,lower_CI,upper_CI,pvalue,PhecodeCategory
LGALS4,Lipoprotein_A,1.55536822,0.751483235,2.359253204,1.50E-04,Biochemical indicators
APOM,Lipoprotein_A,3.722065005,2.177982013,5.266147997,2.31E-06,Biochemical indicators
EGFR,Lipoprotein_A,5.269735364,2.630632777,7.908837951,9.11E-05,Biochemical indicators
GHRL,Lipoprotein_A,1.531002137,1.003341101,2.058663172,1.30E-08,Biochemical indicators
GDF15,Urate,25.44140015,24.24340657,26.63939373,1.00E-10,Biochemical indicators
LGALS4,Urate,22.75141487,21.76434809,23.73848166,1.00E-10,Biochemical indicators
APOM,Urate,-8.078534093,-10.02739035,-6.129677838,4.59E-16,Biochemical indicators
EGFR,Urate,-0.134561544,-3.475921666,3.206798579,0.937088092,Biochemical indicators
GHRL,Urate,-0.91956626,-1.584279768,-0.254852752,0.006701945,Biochemical indicators
GDF15,Total_protein,0.223018761,0.147776205,0.298261318,6.31E-09,Biochemical indicators
LGALS4,Total_protein,0.460456165,0.398510379,0.52240195,5.72E-48,Biochemical indicators
APOM,Total_protein,1.22356099,1.104060592,1.343061389,3.48E-89,Biochemical indicators
EGFR,Total_protein,3.551987138,3.348870454,3.755103823,3.46E-254,Biochemical indicators
GHRL,Total_protein,-0.005202571,-0.046141722,0.035736579,0.803305172,Biochemical indicators
GDF15,Urea,0.577813249,0.552627376,0.602999122,1.00E-10,Biochemical indicators
LGALS4,Urea,0.379740609,0.3589966,0.400484618,2.82E-278,Biochemical indicators
APOM,Urea,-0.457061251,-0.498017165,-0.416105338,1.52E-105,Biochemical indicators
EGFR,Urea,0.193867335,0.123448891,0.26428578,6.85E-08,Biochemical indicators
GHRL,Urea,0.063025073,0.049006318,0.077043829,1.27E-18,Biochemical indicators
GDF15,Cystatin_C,0.159253979,0.156546033,0.161961925,1.00E-10,Biochemical indicators
LGALS4,Cystatin_C,0.088774203,0.08642594,0.091122466,1.00E-10,Biochemical indicators
APOM,Cystatin_C,-0.080634003,-0.085463821,-0.075804186,2.52E-232,Biochemical indicators
EGFR,Cystatin_C,-0.166205033,-0.174440046,-0.157970019,1.00E-10,Biochemical indicators
GHRL,Cystatin_C,0.008410244,0.006745268,0.010075221,4.36E-23,Biochemical indicators
GDF15,Alanine_aminotransferase,3.637462931,3.400828194,3.874097668,1.31E-197,Biochemical indicators
LGALS4,Alanine_aminotransferase,4.810261069,4.616776548,5.00374559,1.00E-10,Biochemical indicators
APOM,Alanine_aminotransferase,-1.548761812,-1.929444244,-1.16807938,1.57E-15,Biochemical indicators
EGFR,Alanine_aminotransferase,3.932988871,3.279717503,4.586260239,4.32E-32,Biochemical indicators
GHRL,Alanine_aminotransferase,-1.209601447,-1.339684031,-1.079518862,5.75E-74,Biochemical indicators
GDF15,Aspartate_aminotransferase,3.39273913,3.206144774,3.579333486,1.21E-274,Biochemical indicators
LGALS4,Aspartate_aminotransferase,3.764171955,3.610582102,3.917761808,1.00E-10,Biochemical indicators
APOM,Aspartate_aminotransferase,-0.159722717,-0.46197343,0.142527996,0.300332274,Biochemical indicators
EGFR,Aspartate_aminotransferase,2.935817424,2.418720905,3.452913943,9.95E-29,Biochemical indicators
GHRL,Aspartate_aminotransferase,-0.390985932,-0.494049665,-0.287922199,1.06E-13,Biochemical indicators
GDF15,Alkaline_phosphatase,8.111998039,7.662500432,8.561495646,1.18E-270,Biochemical indicators
LGALS4,Alkaline_phosphatase,8.585256149,8.215754034,8.954758263,1.00E-10,Biochemical indicators
APOM,Alkaline_phosphatase,-0.851631275,-1.580563292,-0.122699257,0.022032535,Biochemical indicators
EGFR,Alkaline_phosphatase,11.52764787,10.28414516,12.77115059,1.57E-73,Biochemical indicators
GHRL,Alkaline_phosphatase,-1.116333849,-1.36497335,-0.867694349,1.41E-18,Biochemical indicators
GDF15,Gamma_glutamyltransferase,16.02836885,15.32083739,16.7359003,1.00E-10,Biochemical indicators
LGALS4,Gamma_glutamyltransferase,11.51785835,10.92494106,12.11077564,1.40E-296,Biochemical indicators
APOM,Gamma_glutamyltransferase,4.726437084,3.576871508,5.876002661,7.90E-16,Biochemical indicators
EGFR,Gamma_glutamyltransferase,1.976992465,0.001401296,3.952583635,0.049843338,Biochemical indicators
GHRL,Gamma_glutamyltransferase,-0.642581226,-1.034715987,-0.250446465,0.00132018,Biochemical indicators
GDF15,Direct_bilirubin,0.050115109,0.034578573,0.065651646,2.61E-10,Biochemical indicators
LGALS4,Direct_bilirubin,0.029449166,0.015499918,0.043398414,3.51E-05,Biochemical indicators
APOM,Direct_bilirubin,-0.246598506,-0.270884242,-0.22231277,1.01E-87,Biochemical indicators
EGFR,Direct_bilirubin,-0.241629152,-0.283854195,-0.199404108,3.76E-29,Biochemical indicators
GHRL,Direct_bilirubin,-0.037730071,-0.046182423,-0.029277719,2.23E-18,Biochemical indicators
GDF15,Total_bilirubin,-0.50973844,-0.584196171,-0.435280709,5.61E-41,Biochemical indicators
LGALS4,Total_bilirubin,-0.313835975,-0.376067745,-0.251604205,5.13E-23,Biochemical indicators
APOM,Total_bilirubin,-0.148000434,-0.267242396,-0.028758472,0.014991819,Biochemical indicators
EGFR,Total_bilirubin,0.164527165,-0.039930655,0.368984986,0.114759951,Biochemical indicators
GHRL,Total_bilirubin,0.016548993,-0.024132478,0.057230464,0.425279386,Biochemical indicators
GDF15,Red_blood_cell_erythrocyte_count,-0.085130866,-0.091439819,-0.078821914,4.45E-153,Biochemical indicators
LGALS4,Red_blood_cell_erythrocyte_count,-0.032187312,-0.037432014,-0.026942609,2.80E-33,Biochemical indicators
APOM,Red_blood_cell_erythrocyte_count,-0.001216901,-0.011356614,0.008922813,0.814037588,Biochemical indicators
EGFR,Red_blood_cell_erythrocyte_count,0.232460853,0.215211642,0.249710064,1.06E-152,Biochemical indicators
GHRL,Red_blood_cell_erythrocyte_count,-0.039880831,-0.043314965,-0.036446697,4.29E-114,Biochemical indicators
GDF15,Haemoglobin_concentration,-0.19536599,-0.21275621,-0.17797577,6.14E-107,Biochemical indicators
LGALS4,Haemoglobin_concentration,-0.091967961,-0.106380336,-0.077555585,7.76E-36,Biochemical indicators
APOM,Haemoglobin_concentration,0.19455487,0.166709798,0.222399942,1.31E-42,Biochemical indicators
EGFR,Haemoglobin_concentration,0.738246994,0.690911188,0.785582799,2.46E-203,Biochemical indicators
GHRL,Haemoglobin_concentration,-0.01559073,-0.025087985,-0.006093475,0.001294031,Biochemical indicators
GDF15,Haematocrit_percentage,-0.517069954,-0.568135056,-0.466004852,2.59E-87,Biochemical indicators
LGALS4,Haematocrit_percentage,-0.23068158,-0.272978792,-0.188384367,1.22E-26,Biochemical indicators
APOM,Haematocrit_percentage,0.503146022,0.421445367,0.584846677,1.69E-33,Biochemical indicators
EGFR,Haematocrit_percentage,1.959586043,1.820478325,2.09869376,1.51E-166,Biochemical indicators
GHRL,Haematocrit_percentage,-0.093323866,-0.121182384,-0.065465348,5.23E-11,Biochemical indicators
GDF15,Mean_corpuscular_volume,0.661224347,0.58194742,0.740501275,6.48E-60,Biochemical indicators
LGALS4,Mean_corpuscular_volume,0.166704572,0.101033068,0.232376077,6.54E-07,Biochemical indicators
APOM,Mean_corpuscular_volume,1.121134539,0.994710763,1.247558315,1.82E-67,Biochemical indicators
EGFR,Mean_corpuscular_volume,-0.388669066,-0.605965364,-0.171372768,4.56E-04,Biochemical indicators
GHRL,Mean_corpuscular_volume,0.594153866,0.551285791,0.637021941,2.56E-161,Biochemical indicators
GDF15,Mean_corpuscular_haemoglobin,0.191169377,0.158468157,0.223870596,2.34E-30,Biochemical indicators
LGALS4,Mean_corpuscular_haemoglobin,0.029792456,0.002863589,0.056721323,0.030134182,Biochemical indicators
APOM,Mean_corpuscular_haemoglobin,0.433358538,0.381231935,0.485485142,1.55E-59,Biochemical indicators
EGFR,Mean_corpuscular_haemoglobin,0.011989555,-0.077538443,0.101517552,0.79295432,Biochemical indicators
GHRL,Mean_corpuscular_haemoglobin,0.241919277,0.224252273,0.259586281,1.55E-157,Biochemical indicators
GDF15,Mean_corpuscular_haemoglobin_concentration,-0.045322065,-0.063442063,-0.027202067,9.50E-07,Biochemical indicators
LGALS4,Mean_corpuscular_haemoglobin_concentration,-0.032045305,-0.046847313,-0.017243297,2.21E-05,Biochemical indicators
APOM,Mean_corpuscular_haemoglobin_concentration,0.057074395,0.028139121,0.086009669,1.11E-04,Biochemical indicators
EGFR,Mean_corpuscular_haemoglobin_concentration,0.172081035,0.12254869,0.22161338,9.93E-12,Biochemical indicators
GHRL,Mean_corpuscular_haemoglobin_concentration,0.043361866,0.033512558,0.053211173,6.38E-18,Biochemical indicators
GDF15,Red_blood_cell_erythrocyte_distribution_width,0.353269516,0.336595996,0.369943036,1.00E-10,Biochemical indicators
LGALS4,Red_blood_cell_erythrocyte_distribution_width,0.122402979,0.108397824,0.136408133,1.38E-65,Biochemical indicators
APOM,Red_blood_cell_erythrocyte_distribution_width,-0.149604258,-0.176706074,-0.122502442,3.00E-27,Biochemical indicators
EGFR,Red_blood_cell_erythrocyte_distribution_width,-0.60656859,-0.65262691,-0.56051027,5.89E-146,Biochemical indicators
GHRL,Red_blood_cell_erythrocyte_distribution_width,-0.065188648,-0.074384907,-0.055992389,8.39E-44,Biochemical indicators
GDF15,Nucleated_red_blood_cell_count,2.31E-05,-5.87E-04,6.34E-04,0.940926349,Biochemical indicators
LGALS4,Nucleated_red_blood_cell_count,-6.99E-04,-0.001205052,-1.93E-04,0.006748863,Biochemical indicators
APOM,Nucleated_red_blood_cell_count,-1.51E-04,-0.001129639,8.27E-04,0.761597882,Biochemical indicators
EGFR,Nucleated_red_blood_cell_count,-9.54E-05,-0.001764186,0.001573306,0.910748149,Biochemical indicators
GHRL,Nucleated_red_blood_cell_count,2.03E-05,-3.12E-04,3.53E-04,0.904541967,Biochemical indicators
GDF15,Nucleated_red_blood_cell_percentage,-0.003673457,-0.011046459,0.003699545,0.32881425,Biochemical indicators
LGALS4,Nucleated_red_blood_cell_percentage,-0.005951082,-0.012026821,1.25E-04,0.054895142,Biochemical indicators
APOM,Nucleated_red_blood_cell_percentage,-0.005219585,-0.01703131,0.00659214,0.386436583,Biochemical indicators
EGFR,Nucleated_red_blood_cell_percentage,-6.29E-04,-0.020782461,0.019525314,0.951256936,Biochemical indicators
GHRL,Nucleated_red_blood_cell_percentage,-0.002108715,-0.00608505,0.001867619,0.298623293,Biochemical indicators
GDF15,Reticulocyte_percentage,0.145060159,0.129493358,0.16062696,2.82E-74,Biochemical indicators
LGALS4,Reticulocyte_percentage,0.119014602,0.10601,0.132019204,1.03E-71,Biochemical indicators
APOM,Reticulocyte_percentage,-0.135856174,-0.161029724,-0.110682625,4.04E-26,Biochemical indicators
EGFR,Reticulocyte_percentage,-0.044675896,-0.087301837,-0.002049954,0.039959475,Biochemical indicators
GHRL,Reticulocyte_percentage,-0.029596658,-0.038181767,-0.021011549,1.43E-11,Biochemical indicators
GDF15,Reticulocyte_count,0.005071709,0.004357211,0.005786207,6.45E-44,Biochemical indicators
LGALS4,Reticulocyte_count,0.004899529,0.004304443,0.005494615,1.99E-58,Biochemical indicators
APOM,Reticulocyte_count,-0.006077377,-0.007228735,-0.00492602,4.65E-25,Biochemical indicators
EGFR,Reticulocyte_count,0.001355007,-5.99E-04,0.003308771,0.174055551,Biochemical indicators
GHRL,Reticulocyte_count,-0.001923385,-0.002315888,-0.001530883,8.01E-22,Biochemical indicators
GDF15,Mean_reticulocyte_volume,1.834427144,1.697451223,1.971403065,8.14E-151,Biochemical indicators
LGALS4,Mean_reticulocyte_volume,0.64069157,0.526944837,0.754438303,2.66E-28,Biochemical indicators
APOM,Mean_reticulocyte_volume,1.236731619,1.01729425,1.456168988,2.47E-28,Biochemical indicators
EGFR,Mean_reticulocyte_volume,-1.818347964,-2.194438468,-1.44225746,2.75E-21,Biochemical indicators
GHRL,Mean_reticulocyte_volume,0.305934906,0.231104671,0.380765141,1.14E-15,Biochemical indicators
GDF15,Mean_sphered_cell_volume,0.865663307,0.772921764,0.95840485,1.61E-74,Biochemical indicators
LGALS4,Mean_sphered_cell_volume,0.059385845,-0.017543467,0.136315156,0.130285932,Biochemical indicators
APOM,Mean_sphered_cell_volume,1.622565213,1.47500356,1.770126866,1.55E-102,Biochemical indicators
EGFR,Mean_sphered_cell_volume,-0.491789263,-0.745716287,-0.237862238,1.47E-04,Biochemical indicators
GHRL,Mean_sphered_cell_volume,0.478013595,0.427653585,0.528373605,5.54E-77,Biochemical indicators
GDF15,Immature_reticulocyte_fraction,0.018331489,0.017273546,0.019389431,6.48E-250,Biochemical indicators
LGALS4,Immature_reticulocyte_fraction,0.013122832,0.012248066,0.013997597,2.29E-188,Biochemical indicators
APOM,Immature_reticulocyte_fraction,-0.01324947,-0.014951145,-0.011547794,1.85E-52,Biochemical indicators
EGFR,Immature_reticulocyte_fraction,-0.009342244,-0.012261965,-0.006422522,3.61E-10,Biochemical indicators
GHRL,Immature_reticulocyte_fraction,-0.004177841,-0.004757648,-0.003598033,3.38E-45,Biochemical indicators
GDF15,High_light_scatter_reticulocyte_percentage,0.074780153,0.070729463,0.078830843,5.86E-283,Biochemical indicators
LGALS4,High_light_scatter_reticulocyte_percentage,0.05741235,0.054066231,0.060758469,4.17E-245,Biochemical indicators
APOM,High_light_scatter_reticulocyte_percentage,-0.06475223,-0.07127407,-0.058230389,5.05E-84,Biochemical indicators
EGFR,High_light_scatter_reticulocyte_percentage,-0.032557327,-0.04375451,-0.021360145,1.21E-08,Biochemical indicators
GHRL,High_light_scatter_reticulocyte_percentage,-0.014829386,-0.017054418,-0.012604354,6.25E-39,Biochemical indicators
GDF15,High_light_scatter_reticulocyte_count,0.002891211,0.00270714,0.003075282,3.75E-206,Biochemical indicators
LGALS4,High_light_scatter_reticulocyte_count,0.002436707,0.002285117,0.002588297,1.11E-215,Biochemical indicators
APOM,High_light_scatter_reticulocyte_count,-0.002883637,-0.00317891,-0.002588364,2.29E-81,Biochemical indicators
EGFR,High_light_scatter_reticulocyte_count,-4.03E-04,-9.10E-04,1.04E-04,0.119517966,Biochemical indicators
GHRL,High_light_scatter_reticulocyte_count,-8.52E-04,-9.52E-04,-7.51E-04,1.38E-61,Biochemical indicators
GDF15,Oestradiol,79.96714543,60.8460587,99.08823217,2.85E-16,Biochemical indicators
LGALS4,Oestradiol,-20.54388205,-36.31954822,-4.768215874,0.01071809,Biochemical indicators
APOM,Oestradiol,9.206107576,-20.68079217,39.09300732,0.546039973,Biochemical indicators
EGFR,Oestradiol,-218.3013797,-268.1239082,-168.4788513,1.06E-17,Biochemical indicators
GHRL,Oestradiol,-6.372483401,-16.58842494,3.843458138,0.221523673,Biochemical indicators
GDF15,Phosphate,0.012502479,0.009636175,0.015368782,1.28E-17,Biochemical indicators
LGALS4,Phosphate,0.016700489,0.014342512,0.019058466,1.01E-43,Biochemical indicators
APOM,Phosphate,0.029656181,0.025083594,0.034228768,5.91E-37,Biochemical indicators
EGFR,Phosphate,0.029838809,0.021995792,0.037681827,9.03E-14,Biochemical indicators
GHRL,Phosphate,0.022081737,0.020532703,0.023630772,2.62E-170,Biochemical indicators
GDF15,Rheumatoid_factor,3.296811488,2.227558918,4.366064057,1.63E-09,Biochemical indicators
LGALS4,Rheumatoid_factor,1.002732548,0.072826599,1.932638496,0.034617142,Biochemical indicators
APOM,Rheumatoid_factor,-2.286377256,-4.114866203,-0.457888309,0.01429311,Biochemical indicators
EGFR,Rheumatoid_factor,-3.585061905,-6.716238614,-0.453885196,0.024876333,Biochemical indicators
GHRL,Rheumatoid_factor,-0.707950587,-1.323431816,-0.092469358,0.024218151,Biochemical indicators
GDF15,SHBG,2.287689107,1.810266621,2.765111592,6.17E-21,Biochemical indicators
LGALS4,SHBG,-2.232001325,-2.619255819,-1.844746832,1.50E-29,Biochemical indicators
APOM,SHBG,7.277685311,6.531167698,8.024202923,4.65E-81,Biochemical indicators
EGFR,SHBG,-10.20389494,-11.48602111,-8.921768772,1.04E-54,Biochemical indicators
GHRL,SHBG,1.473950523,1.218462585,1.729438461,1.33E-29,Biochemical indicators
GDF15,Testosterone,-0.325692595,-0.374859234,-0.276525956,1.79E-38,Biochemical indicators
LGALS4,Testosterone,-0.34316074,-0.383618605,-0.302702876,7.19E-62,Biochemical indicators
APOM,Testosterone,0.704348586,0.626571969,0.782125203,3.05E-70,Biochemical indicators
EGFR,Testosterone,-0.056329026,-0.191394897,0.078736845,0.413704163,Biochemical indicators
GHRL,Testosterone,0.074027496,0.04737469,0.100680303,5.24E-08,Biochemical indicators
GDF15,Vitamin_D,-2.720183155,-3.088434297,-2.351932012,2.12E-47,Biochemical indicators
LGALS4,Vitamin_D,-1.777508147,-2.081969826,-1.473046468,2.81E-30,Biochemical indicators
APOM,Vitamin_D,2.406298677,1.808171919,3.004425435,3.21E-15,Biochemical indicators
EGFR,Vitamin_D,8.513845482,7.502975677,9.524715286,4.82E-61,Biochemical indicators
GHRL,Vitamin_D,1.483329743,1.281850025,1.684809461,4.26E-47,Biochemical indicators
GDF15,Calcium,-0.00106835,-0.002775211,6.39E-04,0.2199151,Biochemical indicators
LGALS4,Calcium,0.007454064,0.00604772,0.008860408,2.99E-25,Biochemical indicators
APOM,Calcium,0.046206024,0.043514248,0.0488978,4.41E-245,Biochemical indicators
EGFR,Calcium,0.09745979,0.092878887,0.102040693,1.00E-10,Biochemical indicators
GHRL,Calcium,0.007803939,0.006876912,0.008730966,5.61E-61,Biochemical indicators
GDF15,Albumin1,-0.678807153,-0.72609207,-0.631522237,1.08E-172,Biochemical indicators
LGALS4,Albumin1,-0.095799533,-0.135118056,-0.05648101,1.80E-06,Biochemical indicators
APOM,Albumin1,1.62377363,1.549188691,1.698358569,1.00E-10,Biochemical indicators
EGFR,Albumin1,3.545410636,3.419181814,3.671639457,1.00E-10,Biochemical indicators
GHRL,Albumin1,0.293913623,0.268107056,0.319720189,8.99E-110,Biochemical indicators
GDF15,Apolipoprotein_A1,-0.068036484,-0.072577749,-0.063495219,9.55E-188,Biochemical indicators
LGALS4,Apolipoprotein_A1,-0.034923336,-0.038682731,-0.03116394,8.40E-74,Biochemical indicators
APOM,Apolipoprotein_A1,0.363778874,0.357274683,0.370283065,1.00E-10,Biochemical indicators
EGFR,Apolipoprotein_A1,0.238160576,0.225843941,0.250477212,2.08E-292,Biochemical indicators
GHRL,Apolipoprotein_A1,0.048571069,0.046123072,0.051019066,1.00E-10,Biochemical indicators
GDF15,Apolipoprotein_B1,-0.047842076,-0.052047385,-0.043636768,1.37E-109,Biochemical indicators
LGALS4,Apolipoprotein_B1,-0.038480593,-0.041955205,-0.035005982,5.63E-104,Biochemical indicators
APOM,Apolipoprotein_B1,0.250567558,0.244193138,0.256941977,1.00E-10,Biochemical indicators
EGFR,Apolipoprotein_B1,0.231434869,0.220079636,0.242790103,1.00E-10,Biochemical indicators
GHRL,Apolipoprotein_B1,0.031724092,0.029446097,0.034002086,8.32E-163,Biochemical indicators
GDF15,Cholesterol1,-0.359886128,-0.379456699,-0.340315557,8.31E-281,Biochemical indicators
LGALS4,Cholesterol1,-0.290032908,-0.306245907,-0.27381991,5.42E-266,Biochemical indicators
APOM,Cholesterol1,1.810671125,1.783297212,1.838045039,1.00E-10,Biochemical indicators
EGFR,Cholesterol1,1.50120624,1.448483917,1.553928564,1.00E-10,Biochemical indicators
GHRL,Cholesterol1,0.235283234,0.224677847,0.245888622,1.00E-10,Biochemical indicators
GDF15,HDL_cholesterol1,-0.110196044,-0.116464676,-0.103927411,8.44E-257,Biochemical indicators
LGALS4,HDL_cholesterol1,-0.072518718,-0.077715741,-0.067321695,2.48E-163,Biochemical indicators
APOM,HDL_cholesterol1,0.542878754,0.534078113,0.551679395,1.00E-10,Biochemical indicators
EGFR,HDL_cholesterol1,0.334061317,0.316977867,0.351144768,2.69E-299,Biochemical indicators
GHRL,HDL_cholesterol1,0.064430774,0.061026454,0.067835095,1.14E-296,Biochemical indicators
GDF15,Triglycerides1,0.246156538,0.228900389,0.263412688,1.12E-170,Biochemical indicators
LGALS4,Triglycerides1,0.232756938,0.218516633,0.246997242,7.35E-223,Biochemical indicators
